frecuencia1,ugen1,frecuencia2,ugen2,frecuencia3,ugen3,clase
1807,7,8161,9,3028,2,1
18191,2,1705,5,13075,2,3
1023,6,5715,7,8520,9,2
7447,7,3399,2,14868,9,2
15040,3,5831,9,998,4,3
16140,5,2719,10,7624,6,3
15151,4,634,11,541,7,3
14929,4,7667,2,18035,5,0
5384,2,2215,5,10978,9,2
16426,4,12790,6,4726,5,3
8314,5,12012,4,319,3,1
8200,4,9716,11,8875,7,2
19915,8,13519,2,13661,8,0
15153,3,16149,5,3132,2,1
3183,0,135,10,10380,11,2
6498,8,13120,5,16379,3,0
10880,7,8126,2,14248,2,0
7025,5,8835,6,14954,0,2
7305,8,14066,5,6432,3,1
12414,0,17003,7,397,6,1
9258,2,15437,2,2572,2,1
3173,0,9649,4,8607,7,2
4281,11,17177,2,11312,7,1
16804,10,13699,9,15713,3,0
15549,1,18768,7,10056,10,0
10019,4,2144,7,12318,6,2
8426,10,7946,4,1785,2,1
3374,11,10845,0,17186,6,2
1590,2,2045,8,6185,3,2
13212,0,139,11,7598,9,3
15603,9,16210,0,11344,10,0
7237,9,16553,9,17027,4,0
8323,4,8325,10,265,1,1
14325,8,13178,4,11566,0,0
13629,8,554,5,13197,4,3
15342,3,2146,3,11818,0,3
19270,0,18831,8,17528,2,0
13952,6,18278,2,7036,1,1
13379,1,14764,6,18310,10,0
1276,6,14600,10,6818,9,1
19940,0,8583,1,7310,9,3
14777,0,18547,11,18057,7,0
12379,9,12035,3,12008,0,0
1778,6,7401,1,8999,2,2
4809,4,3722,10,15437,0,2
11451,5,12318,2,12558,3,0
12066,2,19624,6,16243,4,0
9867,10,2464,9,11433,11,2
5983,10,3029,3,17385,2,2
17945,4,19578,1,820,8,1
8842,11,6925,6,11110,7,2
11197,8,727,0,17303,8,2
8405,10,11885,10,6676,2,1
17111,10,15501,0,4519,2,1
11192,2,9795,0,18845,3,0
1429,1,16358,1,6504,6,1
11707,0,2466,1,14363,3,3
12317,6,14710,2,15143,11,0
6006,0,4637,5,16442,9,2
4922,3,5223,4,14263,11,2
2279,2,15130,0,19143,4,0
8140,8,1296,2,18585,0,2
15227,9,7775,2,2702,1,3
7483,9,14050,11,18094,0,0
18139,11,3686,9,274,6,3
7056,9,3508,5,17386,3,2
9863,5,13012,11,10648,11,0
6073,0,11980,4,12487,7,2
18618,10,8440,2,6732,4,3
15598,9,19583,11,7450,2,1
3245,0,15742,5,4048,0,1
10204,3,11657,11,5842,0,1
15496,4,1374,5,5920,2,3
4912,10,19405,8,12721,10,0
4775,5,16267,1,17510,7,0
18437,4,4295,5,16474,5,3
2062,7,18679,0,9956,11,1
18828,8,11006,1,14230,5,0
8174,2,8069,9,17722,6,2
2536,0,13515,7,11980,0,2
14395,6,8606,7,11030,8,3
15337,11,8458,3,11049,0,3
11152,3,11145,4,1398,10,1
16438,4,12267,9,12589,5,0
2593,5,15810,7,6568,11,1
536,3,1109,11,3605,5,2
4026,0,18050,11,7235,9,1
11373,4,10672,3,11105,3,0
6524,2,15998,10,6803,0,1
12398,3,1938,3,12777,8,3
10241,6,19091,6,4508,3,1
2490,9,8881,6,18444,11,2
3939,2,18088,6,12608,3,0
9357,10,9805,1,3982,2,1
5278,3,10647,1,4230,3,1
6185,3,10214,4,247,11,1
942,6,307,8,6064,9,2
9790,1,9394,6,3702,7,1
33,8,19221,11,190,9,1
8798,11,2196,7,15493,1,2
946,2,2487,6,1751,4,2
9893,2,16083,2,15464,6,0
4255,8,14646,5,16449,11,0
17470,11,12074,7,3584,1,3
11759,9,19504,10,17893,10,0
9902,5,8695,4,5983,3,1
18136,3,13188,4,3139,4,3
1956,8,15377,3,14306,6,0
4394,1,5750,1,11341,9,2
16703,0,9052,9,15192,1,0
8564,4,3566,0,7541,11,2
484,1,17257,4,5926,7,1
2356,6,16443,2,6165,0,1
3970,2,5306,4,10480,11,2
14036,3,5851,1,3016,7,3
12890,6,37,5,6061,5,3
7636,10,13792,10,11865,3,0
12765,5,14430,4,17068,1,0
2978,8,1639,2,2215,6,2
19629,9,15292,2,11548,2,0
5997,4,8841,0,7562,10,2
19718,9,5159,2,13635,0,3
9035,4,7489,5,16149,5,2
13223,7,1655,4,2006,9,3
19434,7,6730,5,17118,2,3
10660,1,6811,10,14311,8,2
4457,5,126,6,8140,6,2
815,6,18424,9,8612,2,1
1223,8,8606,4,7699,2,2
18490,9,5406,9,697,3,3
4733,7,14444,11,6828,10,1
17267,6,7671,3,4835,4,3
3517,4,7310,0,643,4,1
11140,0,6478,9,2071,2,3
13638,7,4991,7,16377,10,3
10509,7,8746,2,4437,8,1
15958,7,1861,0,13448,7,3
4296,6,1914,2,108,1,2
5248,9,16975,4,7152,10,1
12982,2,18101,7,13851,7,0
7924,7,563,10,18421,8,2
15542,0,3208,1,6015,2,3
636,6,6298,4,18802,3,2
10617,10,13331,11,10956,8,0
10733,7,14169,8,19016,4,0
1372,2,1671,0,9763,5,2
10420,11,10439,1,11659,10,0
226,9,17937,0,9514,3,1
6783,5,19334,10,3334,4,1
9942,4,16949,9,9620,10,1
2789,4,12215,11,16322,11,2
15853,7,1519,9,497,0,3
17027,7,4010,3,5723,3,3
15669,4,8900,6,1608,7,3
8110,7,4242,9,15281,6,2
11078,9,14533,7,19564,10,0
19013,9,7340,9,4273,2,3
18357,0,1074,3,3660,6,3
1088,10,796,6,17384,4,2
18592,11,19758,1,6180,7,1
7030,1,13324,8,18117,8,0
17927,10,13316,5,6766,2,3
8297,10,5833,5,4237,1,3
14593,4,5050,7,11310,3,3
15268,5,11492,4,17883,10,0
16516,6,13586,0,12095,9,0
17204,10,14668,0,3318,6,1
16869,0,14391,6,9391,6,0
13206,6,11832,1,1011,0,1
8353,3,4376,11,9015,9,2
5672,9,6272,7,4304,10,2
3248,7,8011,1,11289,0,2
6696,3,19224,11,4610,1,1
9270,10,19609,6,2147,10,1
17608,11,4392,4,8823,4,3
3122,4,19201,11,12747,11,0
3843,2,716,8,4421,5,2
12788,5,10301,3,13910,2,0
4974,2,12781,8,12247,6,2
14517,8,2597,3,8435,2,3
3832,7,6439,7,5379,2,2
10088,7,9198,2,18636,8,0
16775,11,14482,0,13716,9,0
9129,4,8675,7,11021,8,2
7161,1,18481,8,5122,7,1
18527,8,4376,10,8631,8,3
12187,1,1182,11,18048,8,2
11598,0,8060,8,13776,9,0
16444,6,1466,3,3236,1,3
19297,4,11915,9,16923,7,0
8167,3,14353,11,8711,4,1
13152,8,14187,2,4255,11,1
4691,11,14001,5,5974,5,1
3207,11,10512,1,18923,4,2
14219,8,9702,4,7283,8,3
12198,5,17963,11,1057,11,1
5436,0,3459,8,9583,4,2
18943,11,8025,3,11729,6,3
7190,1,6766,3,12975,11,2
13520,6,1937,4,6972,6,3
5575,6,10650,0,364,7,1
6174,9,4380,7,14246,6,2
5425,7,9328,0,79,0,1
7250,1,19316,0,3559,0,1
12780,5,4769,10,13128,4,3
1363,6,3110,5,3803,1,2
2987,2,5301,9,2436,8,2
4054,1,14293,5,11913,2,1
17429,10,6675,11,15229,9,3
13520,4,3192,1,307,6,3
12673,7,3489,5,1621,2,3
6809,3,18061,5,6024,5,1
6891,2,7842,2,15402,7,2
847,4,17759,4,18310,4,0
18540,8,5946,5,16309,3,3
19911,9,16942,3,19591,4,0
5519,11,8022,8,10540,1,2
1209,11,15219,8,13956,8,2
10422,6,6596,10,14493,7,2
2741,4,18674,3,5290,4,1
18273,5,11155,9,6725,6,3
6128,3,8389,1,6722,8,2
15660,2,6624,3,18812,0,0
10095,10,969,11,9110,11,3
11261,11,12101,9,4378,1,1
7329,8,14524,3,1952,11,1
16363,11,8287,7,14842,11,3
4896,10,16484,3,13955,10,0
12454,1,19765,2,2937,5,1
18229,11,17139,6,2737,7,1
12566,5,1467,0,3418,8,3
2164,2,19090,3,18759,4,0
3266,6,16471,3,6976,8,1
16361,9,654,1,18883,5,3
4544,2,10105,3,18068,3,2
4948,0,5919,6,11771,3,2
16632,2,7934,9,2399,9,3
4594,4,15509,6,13532,5,0
9820,0,3293,0,11332,4,2
19309,4,6863,2,10063,10,3
16519,3,9169,0,17138,9,0
13373,5,12825,7,7377,4,1
8556,8,5651,6,14148,4,2
12220,0,9905,3,18456,0,0
2007,6,4295,5,4816,6,2
17792,10,14559,3,1668,3,1
1674,0,8365,6,9948,8,2
13406,6,2088,9,6115,10,3
6024,2,12414,8,15221,8,0
15917,5,17295,5,7815,1,0
13479,1,19807,11,11010,9,0
4949,7,16876,10,998,2,1
18195,8,9466,11,17834,3,0
3540,9,5128,4,19000,7,2
7985,8,11877,10,15457,10,0
3005,6,7458,9,7915,8,2
8958,10,6866,2,12239,2,2
10470,0,18544,3,7056,5,1
16544,11,18314,1,12123,1,0
714,3,3138,4,960,8,2
19758,4,13072,9,424,0,3
15909,4,3408,10,18180,5,3
50,7,11627,0,3371,5,1
6259,3,2712,0,17643,10,2
3724,8,4054,4,5548,0,2
4768,11,8797,3,17087,8,2
3895,8,18646,5,18102,6,0
2670,3,4761,0,5535,10,2
6974,11,6199,10,17478,5,2
17427,1,10482,10,15779,7,0
14227,7,7941,3,6358,11,3
4768,10,11835,4,140,10,1
17042,10,5497,1,8474,2,3
9463,11,15980,5,13692,9,0
15945,11,8286,7,5625,6,3
14109,8,13929,10,13532,4,0
5564,2,2632,11,15050,5,2
16688,8,12349,2,2876,2,3
7151,5,11554,4,5589,4,1
7349,7,15013,1,11331,10,0
19024,2,6529,4,11271,5,3
7296,8,11107,11,8175,6,1
3419,1,15616,8,6387,1,1
16211,6,6388,5,7607,0,3
18267,4,7103,2,15673,7,3
3454,4,18616,3,15643,6,0
16954,10,18212,9,16354,1,0
17782,8,19050,7,13492,7,0
14901,8,5079,10,15718,10,3
9064,10,13446,7,17774,8,0
2517,8,15674,7,18925,2,0
2661,11,2187,7,11584,10,2
3925,1,4362,1,4497,3,2
17549,6,2014,10,7846,8,3
12349,2,2967,1,1850,9,3
10978,0,19068,8,10481,7,0
2295,8,11198,4,1877,9,1
17229,4,17004,8,17522,3,0
9549,4,17213,11,1036,4,1
19292,7,17782,8,8856,9,0
2429,3,11306,3,6911,1,1
1240,1,6539,5,14532,6,2
1163,6,549,10,11079,10,2
3984,0,10640,0,691,6,1
10645,8,10033,0,1950,3,1
4029,10,7640,9,6785,11,2
684,2,11863,7,4112,4,1
13641,10,2101,2,11101,3,3
1493,1,9326,9,18400,8,2
5402,11,15525,10,13666,2,0
10766,0,16937,2,19281,9,0
14374,6,2463,0,11988,3,3
4718,0,17651,4,10366,0,1
18538,0,16395,3,16284,0,0
5438,6,10037,7,3947,3,1
15158,10,14238,4,14138,6,0
12557,0,2359,4,12084,7,3
6067,0,12756,2,7991,1,1
6633,7,1607,2,19781,9,2
161,5,18740,4,1560,2,1
2193,6,10317,10,6206,2,1
5346,2,6087,7,10521,0,2
4902,9,9931,2,7249,4,1
19001,3,12855,0,1785,8,3
6658,9,7885,3,4155,2,1
8094,2,16300,10,6267,7,1
14140,8,3184,11,3863,11,3
8577,7,14953,11,6596,4,1
2684,5,12598,9,5852,1,1
10013,1,18002,11,11642,1,0
16640,5,1132,8,16417,0,3
12333,1,16750,10,7087,2,1
4262,6,9062,10,10214,2,2
10990,10,19414,10,5302,4,1
15430,1,15856,4,3043,1,1
2703,9,12157,4,4192,4,1
4367,10,16586,5,2833,9,1
12588,1,17935,9,1887,1,1
19809,4,7473,4,5190,3,3
7155,10,19650,11,13455,11,0
6258,7,12720,3,14670,4,0
5298,10,15959,3,10674,6,1
1197,6,18724,7,13155,7,0
10507,6,13779,11,18845,9,0
1930,2,15074,5,15445,6,0
19813,8,2949,0,2013,9,3
15025,5,12607,10,13807,9,0
6851,4,17305,0,3746,3,1
12492,2,15054,7,4780,8,1
17086,4,13596,0,141,8,1
8538,10,5737,11,16331,7,2
10379,6,8426,11,5304,5,1
8153,7,8937,9,381,1,1
12309,6,2940,0,4785,11,3
7370,8,13007,7,3127,5,1
1790,1,12795,11,16625,11,2
4098,2,9816,7,18160,1,2
9365,2,4533,11,4928,8,3
5222,1,4949,5,17457,6,2
1353,2,12220,8,12345,3,2
11035,8,9785,8,12435,2,0
15926,1,12309,3,4620,10,3
4182,6,12064,3,10524,2,2
2451,7,15562,7,7147,3,1
9931,4,5375,3,9110,4,3
6121,1,19729,9,6824,2,1
13130,6,12684,0,2153,3,1
15459,4,5245,6,2412,1,3
16232,0,1623,11,14962,10,3
17393,7,5527,9,3643,6,3
13335,11,12308,6,3606,8,1
5830,7,19101,9,17454,7,0
13794,1,17213,10,17637,4,0
11351,9,16634,8,2466,2,1
3321,8,13337,0,6053,10,1
8541,2,10214,11,18608,0,0
19691,8,13598,1,10369,1,0
9806,3,16493,3,2630,9,1
1585,9,12133,0,603,11,1
16717,4,10759,3,5474,9,3
2458,5,17331,0,3803,6,1
6760,5,5412,0,15384,7,2
4798,2,11717,10,9547,2,1
7689,0,1583,5,15440,4,2
1477,9,15205,4,8442,7,1
11036,2,4542,9,2625,11,3
2083,11,13392,6,12914,2,2
3956,11,1296,4,10206,10,2
12079,10,13422,0,13672,8,0
10966,6,6116,5,3157,5,3
19674,0,14251,7,13391,8,0
6878,1,905,9,15443,10,2
2817,7,780,1,2072,2,2
4468,4,19838,0,13492,9,0
9789,8,19468,3,8844,1,1
8673,1,16721,0,12879,11,0
12342,3,10821,7,10764,10,0
11701,1,9848,8,654,11,1
19229,1,9288,7,1511,3,3
3927,5,19822,7,6217,1,1
16341,7,378,7,3163,5,3
10302,7,589,5,19312,9,2
16613,9,4469,8,6120,4,3
7285,3,7083,10,9643,7,2
7097,8,14571,11,14208,4,0
2042,10,1376,0,4873,4,2
1644,10,16042,0,13091,8,0
4756,8,458,5,19079,5,2
14067,10,1960,9,16235,5,3
9686,4,10348,2,8455,9,1
17383,6,12166,5,18765,4,0
14460,7,13557,7,8764,7,0
19369,9,16895,9,4118,6,1
12955,0,8693,9,12573,2,3
17443,4,10198,2,2641,10,3
6630,6,2662,11,2704,3,2
7267,7,10978,4,14467,10,0
4535,9,5447,0,8903,8,2
8751,7,2889,1,11786,1,2
4912,8,15041,10,17706,11,0
4847,6,4331,2,7335,7,2
11803,4,1660,6,5807,2,3
12379,7,2653,7,4673,7,3
13134,1,9193,8,2177,4,3
10404,7,8011,2,12028,3,2
8945,7,9859,0,2240,3,1
3268,11,2630,5,2715,7,2
5963,4,18240,3,16264,9,0
4953,10,19411,1,11542,4,1
5674,4,8485,8,6500,2,2
3115,7,18926,4,12740,4,0
2543,7,8515,1,16040,11,2
8527,2,1604,10,19540,5,2
5021,9,2702,10,17935,9,2
17077,10,2845,5,17239,2,3
19935,2,17789,6,11361,2,0
18106,7,3906,2,15711,10,3
5926,0,19541,9,19825,11,0
5752,7,18479,9,11867,7,0
6693,6,4113,4,17640,11,2
6570,10,13653,11,13352,10,0
8948,11,5735,7,588,5,1
14262,1,611,4,4369,9,3
355,7,1696,10,234,2,2
3290,0,16196,8,19606,0,0
15903,6,8582,10,11095,1,3
14784,9,17362,6,16453,6,0
642,2,4656,6,3989,8,2
780,0,14746,0,8791,3,1
1942,7,1466,9,15852,3,2
4808,2,18618,9,4676,6,1
1428,7,13438,9,1974,9,1
12728,8,18224,1,12019,4,0
13082,1,3400,6,8161,11,3
10872,2,8195,3,3733,6,1
12704,11,12169,6,16169,0,0
14575,6,14765,4,18849,4,0
9045,6,17256,11,10391,4,0
14792,11,7856,11,16779,2,0
12887,6,12666,4,4510,7,1
11709,9,443,5,15482,1,2
4874,5,6747,8,5879,2,2
12149,4,1793,8,16722,7,3
10916,6,899,1,10847,11,3
18943,3,10113,4,4814,2,3
1017,7,7904,9,12684,9,2
2249,0,11441,0,16115,1,2
14665,1,19187,9,2861,5,1
1847,2,4406,9,498,2,2
18765,7,12344,9,11865,5,0
6331,1,6208,1,16256,1,2
8111,10,16670,2,2253,2,1
15485,9,18976,9,9370,4,0
5137,3,3585,7,15700,3,2
13366,9,7129,2,1409,5,3
11666,2,16996,10,13010,11,0
18825,0,3960,8,2259,1,3
5344,4,16599,10,5517,2,1
11368,6,18371,9,9400,8,0
18746,7,12429,5,9526,2,3
6050,0,4420,9,458,0,1
3067,9,5397,9,19159,2,2
3087,9,4393,5,152,4,2
14425,0,19874,2,18745,0,0
16844,3,18447,0,18693,8,0
14561,6,9548,0,18088,4,0
12968,11,3842,6,13193,10,3
5030,2,15271,8,18378,4,0
15318,2,8526,6,17326,2,0
11724,11,2227,10,12250,1,3
18461,4,13469,1,11197,10,0
16309,10,349,7,4110,1,3
19898,8,17359,8,8590,5,0
14665,9,12424,3,19577,7,0
4127,5,13057,11,3031,3,1
12812,0,17657,6,5261,5,1
13172,2,3788,9,9135,7,3
17545,11,6356,2,10469,8,3
2683,3,14577,7,16418,7,0
16407,5,10153,7,11562,9,3
7461,2,14634,7,7445,4,1
2577,4,691,3,8947,2,2
7339,1,3987,7,13431,7,2
14813,3,1039,10,11803,5,3
7912,2,12120,1,17543,2,0
10731,3,14038,3,5187,3,1
18441,10,19547,1,14924,5,0
7853,8,12039,4,18504,10,0
9516,3,7249,9,10542,3,2
4641,8,11004,4,17680,6,2
10976,3,18578,8,2102,11,1
1120,1,10781,1,5957,11,1
18460,5,4987,8,12656,4,3
17557,1,10142,7,5218,0,3
8772,8,16685,3,16967,7,0
18034,0,4241,9,3541,1,3
9554,11,19774,5,3381,5,1
12357,9,2816,7,5035,10,3
162,8,7069,7,12138,5,2
6576,0,16742,7,4718,3,1
37,0,16750,9,8976,9,1
5147,5,10676,4,13473,8,2
2563,0,9584,9,14716,0,2
8149,1,7034,0,5148,0,1
1504,10,13673,3,784,11,1
16240,3,9909,7,16487,5,0
19294,7,7027,9,5254,9,3
1110,9,3405,2,3031,1,2
2806,0,5513,9,15844,6,2
7975,4,4780,5,7753,7,2
7830,11,3859,2,2595,7,3
5535,2,9647,3,6459,6,1
3632,2,17520,4,3500,10,1
9673,8,15863,0,337,10,1
11120,0,8660,10,2286,11,1
13830,0,19964,2,6273,2,1
7417,1,10772,3,906,7,1
11759,1,6568,0,19409,4,0
8371,7,19477,10,15086,5,0
6230,0,19070,6,17704,10,0
4860,5,8886,11,15735,0,2
8705,1,4641,10,2900,4,3
19233,10,4406,9,6740,5,3
8147,10,3454,6,2068,0,3
16226,6,19270,5,15257,3,0
13315,3,16235,8,9071,8,0
8250,5,16211,3,5091,7,1
100,3,1904,8,3117,2,2
7074,2,2521,0,19898,1,2
1036,5,18046,4,17857,6,0
19283,1,18030,11,13465,7,0
16075,10,17503,3,4673,5,1
19971,3,4539,4,19718,7,3
16555,6,18487,11,6530,6,1
13709,4,677,6,14411,8,3
1191,2,41,5,8951,8,2
9480,5,19996,2,8435,9,1
2057,2,7458,3,2231,3,1
1245,10,8217,6,18211,8,2
10815,4,17248,5,14862,11,0
5948,3,18271,0,3843,7,1
17518,9,10858,3,11997,7,3
13774,4,10517,4,9772,7,3
13389,7,1565,2,13472,10,3
15092,8,12330,9,5124,10,1
2207,10,10473,1,6662,10,1
18765,7,3027,0,10390,5,3
2982,11,8776,8,4577,2,1
15699,9,14671,3,6850,7,1
15671,5,5008,6,4077,0,3
4599,8,12269,0,4251,0,1
16412,5,4248,7,19705,3,3
11245,11,10039,6,8032,1,3
3663,3,19960,11,2956,5,1
8058,11,9409,0,11233,11,2
17898,11,18557,4,9635,5,0
12095,9,4691,11,10686,10,3
8217,8,17531,3,18128,4,0
5667,3,5519,7,5681,4,2
5093,10,15421,2,10206,5,1
18258,6,6356,8,11092,9,3
8081,10,14268,8,7316,8,1
15183,2,13125,5,1080,8,1
17628,11,1039,0,7898,6,3
15404,5,8681,6,2455,0,3
14532,0,13297,0,8520,3,0
15442,8,13742,1,16290,7,0
10159,8,19344,2,11013,5,0
4994,10,17560,1,5989,1,1
5265,0,14475,0,7365,3,1
4160,1,11223,1,14659,10,2
12669,0,11567,11,5076,10,1
18874,3,2007,1,6698,2,3
17889,7,15737,11,1697,10,1
15716,9,8073,6,1658,7,3
1636,10,6682,5,11880,1,2
15332,4,15745,3,14382,9,0
16142,7,7742,9,15300,3,3
13526,7,13804,2,3663,2,1
13553,3,4094,4,19887,1,3
6650,2,14640,1,15114,4,0
4216,4,7102,7,9263,6,2
666,2,7531,0,19068,3,2
4346,1,8563,2,2945,8,1
13018,3,9917,10,12990,1,0
2980,0,17632,11,1487,4,1
10344,9,1146,7,17156,1,2
19565,2,12341,3,9741,8,3
17649,7,19115,1,12459,4,0
2231,2,1385,6,7368,6,2
8601,6,2933,8,16002,2,2
13369,10,11873,7,8968,1,3
4951,9,13396,8,18628,7,0
1724,11,10196,0,24,6,1
6185,0,7858,0,13223,2,2
1485,4,2585,5,7661,4,2
4661,1,15323,2,2500,3,1
16273,8,14318,2,18744,5,0
4939,2,5861,11,14905,10,2
12973,7,16052,10,7720,9,1
9474,5,14211,8,15395,10,0
17981,9,18206,5,17624,1,0
11943,10,14885,7,13477,2,0
12362,1,16636,0,6075,3,1
14345,4,9777,6,11692,8,3
2719,2,3082,7,9663,2,2
18660,3,16706,1,17965,10,0
2900,7,16196,9,10603,1,1
8881,10,1540,2,13950,0,2
4824,6,5953,1,2323,7,1
10547,6,7657,8,13538,7,2
14582,9,8766,10,2428,7,3
16684,5,5784,10,12682,3,3
18543,9,14376,4,10732,6,0
2301,9,8159,2,14583,2,2
7771,11,19248,8,2617,1,1
16439,10,17598,8,1129,5,1
519,1,14414,7,13466,10,2
11774,4,9219,6,12634,10,0
2796,5,7382,2,12592,4,2
9056,7,10761,9,6354,8,1
4093,0,5128,9,18338,8,2
18796,9,8315,10,10841,9,3
4002,2,1546,4,384,4,2
17385,3,8206,5,799,9,3
17534,10,12677,0,16479,7,0
6899,2,17201,9,16107,8,0
17146,0,5005,3,5968,11,3
3765,9,18541,4,196,3,1
11252,7,8573,6,11094,0,3
15576,9,1288,1,2866,7,3
12486,9,9159,2,10142,4,3
16516,1,5988,6,8265,2,3
2795,8,16980,6,6415,4,1
12231,11,4216,11,7768,10,3
6423,3,14943,5,18500,7,0
7896,5,11571,4,12689,2,0
13508,5,4726,0,4864,3,3
5726,3,4750,8,14919,8,2
10929,3,2291,8,178,8,3
7881,5,11605,11,11890,6,0
4653,4,1282,8,3779,10,2
2278,3,13155,7,1310,8,1
13518,8,12434,2,10211,6,0
1336,7,5929,5,886,0,2
967,6,12509,1,10312,5,2
16173,1,14666,2,590,2,1
8025,3,3528,0,6054,1,2
8834,6,11859,6,793,10,1
14319,5,5357,4,4822,4,3
12348,2,16412,1,14706,1,0
7554,6,7026,2,13277,2,2
6599,9,3170,7,6690,11,2
14923,11,16070,10,15318,6,0
19509,8,10294,10,17471,3,0
13898,9,7060,7,10927,5,3
18688,11,7536,7,1931,8,3
13554,9,9169,3,6516,9,3
6651,3,12724,2,16950,7,0
5346,5,18527,8,6450,5,1
18681,7,698,5,5874,9,3
7352,9,13007,11,5665,9,1
9121,2,9880,6,10795,4,2
2718,4,3872,4,19859,4,2
5361,2,17346,8,11166,4,1
5474,8,5440,4,4320,0,2
14770,9,15500,9,19575,10,0
15492,11,6852,10,16755,4,3
17061,4,17884,4,9312,9,0
15661,1,5373,0,11223,4,3
15513,11,4748,8,4648,11,3
14001,2,11469,5,4116,0,1
18176,1,10002,6,14775,0,0
7918,0,10058,2,5700,3,1
16205,9,12016,0,13036,8,0
10479,10,17334,6,16564,2,0
9155,2,8122,4,7540,7,2
10544,8,1564,10,1747,7,3
1712,10,17879,8,14189,6,0
1849,7,18329,9,9832,3,1
11948,1,1990,0,18857,4,2
19620,5,17328,3,15625,5,0
3326,11,14609,6,6442,3,1
17478,6,17370,9,19745,6,0
19748,2,15534,1,11495,11,0
6543,10,2196,5,11638,4,2
7017,1,18207,6,13816,3,0
17447,5,14927,7,16631,0,0
10794,6,2569,11,7864,2,3
14560,10,14292,7,10055,3,0
12318,3,2320,4,19883,9,2
9528,1,8211,8,9420,2,2
2517,6,16204,7,14829,11,0
16100,9,2663,10,7774,7,3
13154,1,10174,10,652,1,1
15574,1,14909,11,11578,8,0
13097,4,15717,0,10142,2,0
3701,9,7146,11,11354,11,2
17896,8,11498,8,9141,5,3
10438,5,19752,0,12630,8,0
7027,4,16149,11,4508,4,1
3794,2,10525,9,8427,11,2
7359,1,7014,0,16715,6,2
5829,10,4937,8,17612,4,2
14900,4,14270,8,7522,6,1
469,8,3729,2,19369,7,2
4501,11,3104,9,7840,7,2
16741,10,12404,2,12409,11,0
18795,4,9310,0,5081,0,3
13889,0,18500,2,5392,10,1
18829,6,2687,8,10694,1,3
13354,5,13540,3,4073,0,1
5340,3,998,10,476,8,2
17860,6,18588,5,18279,3,0
6979,7,14343,0,8432,0,1
7709,6,1985,6,9306,5,2
15001,7,12390,0,1572,5,1
18233,2,7122,11,18871,0,0
5810,0,16149,2,6157,11,1
17694,0,6089,8,11408,9,3
13365,1,872,11,14082,8,3
13902,9,15708,6,5689,5,1
15036,10,4169,6,6803,1,3
8057,1,15621,1,16505,7,0
7860,2,1550,11,5024,2,2
13703,6,18565,6,13596,2,0
17048,8,9904,4,11269,11,3
8956,10,7064,10,6668,9,2
1835,6,681,9,11224,11,2
14125,8,200,2,17450,8,3
18388,9,9491,7,10385,8,3
9116,7,12318,11,5207,5,1
16630,6,8959,7,2258,1,3
9728,7,6064,8,18462,2,2
2819,7,3993,8,7551,1,2
11736,7,15267,1,10033,5,0
19575,9,55,0,7249,7,3
2717,4,9287,9,3843,3,1
11518,0,11761,6,7893,7,1
16994,8,9811,8,9302,6,3
18465,4,601,9,12480,10,3
13073,0,13270,4,223,3,1
7922,0,578,11,12696,8,2
3737,6,8862,0,19878,10,2
16848,4,11553,11,8797,0,3
19809,4,2043,5,18285,2,3
14339,6,6494,8,18782,11,0
387,5,11444,2,14578,10,2
3007,8,6450,6,7925,2,2
9069,1,5324,0,7229,2,2
7986,0,2312,11,8324,4,2
13428,5,9201,0,15126,11,0
19972,10,3797,0,11450,1,3
4321,9,4502,9,782,10,2
11137,9,4905,11,4985,4,3
7098,6,19732,4,6359,6,1
3346,1,13788,0,15348,0,0
8884,8,9550,8,18834,10,0
1694,3,2142,8,16080,6,2
13755,6,1807,5,19884,11,3
247,6,8440,5,1987,6,1
14203,4,9499,6,7244,1,3
13840,8,2894,9,10490,10,3
18097,6,13884,5,10690,11,0
5358,9,15777,6,16252,5,0
5897,10,14483,9,14530,11,0
419,0,8421,2,8133,7,2
13620,6,13829,4,12694,4,0
1778,9,4526,11,14193,2,2
17376,10,15938,7,14344,9,0
17487,10,8092,1,15877,11,3
1338,9,3281,4,9282,9,2
13542,5,12946,11,11152,7,0
6021,0,7434,9,6342,6,2
18526,9,3099,3,17817,11,3
17481,3,2749,11,17929,3,3
17896,4,17746,9,19539,9,0
13833,11,15336,5,3735,1,1
6806,10,690,8,2605,7,2
15809,7,2964,1,18934,5,3
9581,11,14351,4,12664,1,0
15402,10,11971,11,19247,0,0
3637,1,14478,11,8617,9,1
11817,3,15345,0,8467,5,1
15161,5,1509,10,18699,5,3
9529,10,16949,4,4181,10,1
6571,1,580,5,3627,10,2
18069,9,6653,7,14451,11,3
17974,9,9884,5,6441,3,3
5477,2,7792,2,17262,4,2
12308,4,3896,9,3498,9,3
11318,6,18233,0,654,3,1
18252,9,13612,6,3867,5,3
8323,3,732,6,1528,0,3
10909,4,104,0,19070,7,2
16975,0,12532,2,12189,10,0
2174,3,8720,3,2119,10,1
15436,10,1091,5,16685,9,3
7771,0,4589,5,15379,3,2
5642,10,10378,0,16817,5,2
15646,3,16925,11,14363,3,0
13886,11,571,2,10787,10,3
16387,8,4134,8,3604,11,3
11706,0,18624,1,18712,2,0
7232,10,11693,5,16791,7,0
17124,4,14575,1,18085,10,0
5024,1,15476,10,12474,7,0
