frecuencia1,ugen1,frecuencia2,ugen2,frecuencia3,ugen3
3276,11,19272,11,7201,1
15954,5,8360,10,12948,8
18525,1,7073,6,12997,2
11450,0,5482,4,13153,11
4852,10,14472,4,2990,0
8708,3,10780,4,19584,11
19460,4,17378,6,17314,5
19536,10,494,1,12322,0
13732,8,19116,7,859,11
7855,0,9093,4,10347,6
4493,0,16891,7,7813,2
12174,7,13503,1,19305,2
5400,11,3207,0,11305,11
9362,11,8004,5,12358,0
19293,6,6612,1,17964,4
4049,2,13829,6,4144,6
7529,4,8111,5,9467,2
15098,10,10480,7,9866,1
1677,2,5069,9,568,3
19079,9,6540,8,13727,5
8433,0,14605,8,2952,0
10336,6,18690,6,5458,8
6647,9,18778,5,17734,6
258,1,9435,3,17032,9
10731,4,2477,2,875,5
14607,1,16757,1,17894,6
16855,0,6138,0,1778,6
13369,4,17763,9,5746,1
18149,3,10363,5,14798,7
1478,8,463,2,12199,0
14839,5,10356,9,3692,0
10945,11,17295,9,1589,1
9370,7,7861,6,11313,2
15255,6,18910,6,4680,3
7268,11,16540,3,3419,0
5191,4,5196,8,9764,7
12598,10,19792,4,19709,10
9433,5,18119,6,19698,3
10283,10,14723,5,5375,3
1478,2,11895,2,4612,6
17401,9,4841,4,4971,9
17250,8,17093,3,19392,5
16266,9,19491,5,12480,9
15633,6,2552,3,13260,4
18190,4,9144,1,17574,1
16891,11,9668,0,19986,0
13253,5,14075,7,5426,3
14786,0,10674,2,9141,10
13972,8,3099,6,18683,11
6807,8,7545,11,19571,0
18036,1,17718,10,4483,0
16635,9,14835,7,10469,1
9768,0,5114,3,448,11
10183,1,17626,0,12561,11
14906,10,19028,3,958,3
6571,4,9883,0,4291,5
11710,5,6482,1,13446,4
2330,8,15840,3,11263,4
19055,1,8502,11,1579,0
11046,9,16194,0,399,0
17638,1,13721,5,8634,9
5613,9,368,7,5525,0
7376,11,16566,1,14075,8
4479,5,2352,11,12897,8
9570,8,15498,4,17879,4
14626,0,9845,11,13201,2
5298,8,11191,7,11767,1
3874,2,17899,5,834,2
3494,6,1406,8,3484,10
2994,5,1285,3,19345,2
7292,11,13714,3,248,10
19108,5,13378,4,11501,9
5898,1,16232,8,16793,0
17326,3,15869,6,16380,2
7804,10,18761,3,1475,8
8793,6,19464,9,12328,8
3353,7,9386,10,3549,5
11188,0,13039,3,4527,6
15395,6,14820,10,17098,1
8654,1,4011,7,808,10
16807,1,4714,5,6540,0
13826,3,9767,9,9795,1
15938,2,3886,0,11939,0
1356,8,6044,3,18803,4
7349,7,6233,9,3355,11
11784,10,18057,5,11438,3
14369,9,19223,1,18273,0
2531,0,1471,9,2635,4
19483,11,16503,7,16051,9
3779,3,14097,5,9663,9
4664,6,14959,3,18152,0
10223,2,509,2,19198,2
13859,0,5076,7,19887,6
14012,4,14731,3,11754,8
656,5,7678,3,13068,1
10128,4,7794,5,8577,7
3292,0,5507,0,12476,11
2799,10,8414,11,19185,6
15830,10,10134,10,2334,0
5802,3,405,4,9661,7
2524,3,1766,9,8905,1
12479,3,19518,9,15863,9
4679,4,5368,4,16206,11
2523,3,2646,4,14483,1
18275,6,2880,8,19124,0
2705,9,12964,10,10326,5
12038,10,2991,9,1411,0
18917,9,13702,3,16311,0
1617,2,18385,7,4870,7
1336,4,12079,5,18465,4
12897,6,7359,2,5822,0
2101,4,5658,5,13007,6
16127,11,3123,5,16783,4
4137,10,19651,10,13781,7
10044,3,3649,10,7362,4
2086,2,7279,8,2270,10
15614,3,7847,10,16362,9
14151,0,5427,0,10813,1
4743,6,10680,3,12539,2
8863,6,6918,5,1534,8
17527,2,10405,6,16640,10
16625,9,16074,7,19253,10
5485,9,3175,7,2360,7
14917,7,6239,2,944,7
1839,11,10639,2,13869,5
2872,11,11060,8,3968,7
2297,9,1951,2,19609,6
15206,3,593,11,3701,2
11399,8,15397,11,7708,4
10270,11,14710,3,9340,3
18321,6,11355,5,3554,11
19548,4,15385,8,13037,11
18727,3,17749,2,17216,2
16494,5,4056,7,2620,9
6597,1,7121,8,17688,6
17222,1,3021,10,3709,5
3701,0,9420,0,9399,6
17435,9,8323,1,9196,10
15947,9,17480,11,10549,9
18330,9,19575,6,14776,10
14675,4,10267,6,2765,7
2093,5,2488,4,11872,6
14637,1,10883,7,9857,2
18801,3,8598,7,5673,7
2264,3,3478,9,6506,3
19576,7,11412,3,2435,11
18302,4,15474,10,17956,8
5983,0,3365,1,18925,11
19932,5,8818,5,7507,6
19157,0,18751,10,3923,5
12067,2,15480,2,16678,5
15689,0,7848,9,9407,4
14826,2,4754,11,11858,1
3098,10,7950,1,16791,10
4150,7,4014,5,16086,9
18289,9,8709,5,7847,5
10078,8,12500,3,15772,4
9343,4,16218,5,4032,8
1440,8,16173,6,1769,8
17839,0,12237,1,3537,3
10576,5,13893,7,4132,3
11583,10,14464,3,12632,4
9217,11,7817,9,6169,2
3522,7,16546,5,5864,5
7497,6,4105,2,7744,10
19719,2,19703,10,1558,11
16940,3,18762,3,7990,6
14992,10,7618,2,11361,8
9577,6,17881,1,19988,8
39,8,12807,11,19985,3
1324,10,643,5,15641,10
11333,4,11685,0,15214,11
10715,7,17993,3,15155,1
16319,3,7737,0,13799,3
11163,4,6524,10,1507,10
12020,11,6071,0,10236,1
9573,2,1467,6,3074,4
8533,7,12440,3,5413,2
9784,5,6592,10,18256,2
19700,3,619,2,3368,7
6580,1,14656,1,19391,4
18729,11,9633,11,18116,10
1446,5,2009,1,2064,2
9409,11,5076,4,17856,0
11698,1,7468,0,4386,8
16657,10,14508,5,1239,5
13801,5,8304,5,4000,0
15594,1,12795,6,12623,8
2494,11,14671,1,3285,2
2245,1,2860,8,5980,7
11783,11,16727,0,11585,5
15123,6,15496,11,11020,7
3200,11,6577,3,8750,11
2986,1,9363,2,3080,2
6907,3,3994,7,3038,9
8798,3,10808,0,396,9
2922,3,8814,1,9287,1
13990,5,16042,1,12279,1
9347,9,19216,1,15722,7
7990,11,5701,4,4620,0
15207,1,9568,8,7611,9
1259,4,19620,7,11786,11
8738,9,11662,2,16559,8
2276,8,1929,11,6368,4
3044,9,3664,7,11123,2
12787,10,4586,5,1801,11
19198,9,416,3,7777,11
11033,8,8727,1,2255,3
5501,8,4916,3,8078,11
7470,3,16573,6,18610,2
18528,6,3617,11,12206,8
379,1,772,2,10466,9
1910,8,9169,7,14724,6
8177,3,16105,7,7366,3
6527,7,9661,2,706,10
16150,6,12594,1,17537,8
6363,8,445,3,2832,10
8510,3,13023,7,13774,4
16490,11,16827,8,15342,0
2382,3,1059,4,4321,8
5567,0,13778,0,8924,9
11071,11,14625,7,10728,6
17856,6,11127,9,11649,11
6481,6,6073,10,7516,9
1329,2,8000,7,17839,6
1634,11,5292,1,9146,6
2501,10,14197,6,3342,7
5346,5,8473,0,9375,9
10797,0,1258,6,6862,1
19492,7,8166,4,6352,5
10178,6,2557,2,6953,0
768,4,10668,6,12565,8
5132,10,13200,10,11321,1
8744,2,8972,9,15288,5
2006,7,12506,8,9545,8
9613,2,3144,6,2930,2
17741,8,3650,3,8326,11
8147,6,2755,9,12886,6
8205,4,827,3,6662,11
5823,5,18653,5,7004,11
15371,6,18124,10,5600,2
3720,1,17328,1,3488,4
12436,4,7937,11,12869,8
2067,9,18983,9,11065,0
16863,8,6893,6,8315,4
6865,3,13278,0,5785,9
3166,9,11185,5,10579,10
18011,4,4172,9,10548,11
14977,11,936,11,1562,7
16115,2,11181,3,19520,4
3183,1,832,6,3527,9
6494,8,9759,0,12906,5
18806,1,16619,3,3692,7
3573,9,2043,10,15914,8
9218,10,1034,8,11530,3
4453,5,388,10,14707,9
17147,11,4978,9,11392,3
15478,9,96,9,976,11
8827,6,18502,10,4808,7
13303,8,16568,2,14329,7
667,2,13992,4,5619,7
8529,11,14963,11,114,0
15061,3,9209,0,18700,5
13765,0,7314,3,175,10
8715,4,3301,11,12832,5
7988,0,2865,10,10122,6
5160,1,4080,8,12212,3
3069,2,2551,6,13417,8
8572,11,17383,10,12174,4
10539,8,1584,2,3999,6
12701,4,6324,8,519,7
11870,3,18776,10,7205,2
5340,6,18107,2,19741,6
11822,6,6620,2,6075,9
12599,1,10390,3,5329,9
15293,9,18828,2,6293,7
2094,9,8306,9,4514,2
3138,10,6247,7,14022,4
14282,1,19134,5,10015,0
17679,1,1055,10,8856,1
14522,9,18347,9,13214,8
7135,10,18724,0,6163,0
976,10,17361,1,926,3
12024,4,1550,5,563,1
9512,4,4638,2,11710,10
952,5,872,4,8182,10
16258,6,2467,6,6352,11
2605,2,3635,8,19968,9
218,5,1566,8,14600,1
10891,9,18260,7,14020,7
19961,3,2186,1,1972,8
9984,10,17367,8,12673,5
7542,6,4770,4,16593,11
7620,10,3224,4,5008,8
18317,7,2625,8,16958,3
8123,3,5678,4,9720,0
9586,6,18664,4,4106,9
11728,9,5540,5,14014,1
12991,2,19213,4,6813,10
19958,2,16710,10,2339,10
15809,5,13575,4,6981,8
15632,11,17480,9,6897,2
11653,0,10248,8,9324,11
258,4,4300,3,14024,6
17365,9,12279,4,12220,0
16917,0,13162,3,14235,11
14882,5,16167,11,2170,3
12839,8,9287,4,17569,2
14408,3,1665,7,17890,10
7404,6,16440,5,5251,7
6048,5,9808,9,19970,4
14845,10,7900,8,1142,7
5568,4,10234,7,803,2
18762,3,507,9,11597,3
13907,3,4853,11,16139,0
8355,1,19618,4,3432,5
14479,7,798,6,2350,7
17246,7,702,11,14114,5
14553,4,1483,3,11299,0
4202,8,9773,6,16179,1
17030,9,4755,2,19033,4
16021,10,1133,0,12672,7
2309,9,2336,2,19148,9
17491,9,10727,7,3350,8
9347,6,9706,6,10663,5
479,9,6690,7,5383,11
10994,0,18938,10,10138,11
11600,10,16967,7,15730,4
11764,1,3228,0,8590,11
13010,5,6970,7,11878,6
4923,11,4247,8,15776,1
16541,6,6684,8,3528,2
9010,2,7584,8,8355,10
19989,5,8961,9,6240,1
15119,2,18706,6,7930,5
9652,6,8464,8,8992,2
5171,4,5333,11,11552,10
5772,11,11945,4,13510,4
9783,5,6723,5,1482,1
8439,1,18050,4,4915,10
14112,2,8118,8,15895,0
1386,6,19416,2,9900,3
11343,9,13384,5,3839,4
9823,0,17753,8,2227,5
16619,0,9856,1,13835,0
94,2,4527,9,17713,1
18715,4,5723,5,16640,8
14813,11,11693,10,528,5
7299,10,19543,11,2040,5
12277,6,2828,4,9989,7
3467,6,17425,5,7605,5
18364,10,3602,8,15901,0
5907,5,12889,10,4224,7
5562,3,10791,7,18603,1
2314,0,14962,1,514,10
9671,7,890,11,1577,4
2640,4,12306,1,11964,1
6590,4,3319,4,5994,8
19989,5,5048,6,15551,7
17021,6,17206,6,6427,6
18386,1,15200,6,6741,11
9572,11,18112,11,3293,6
1157,10,5511,7,8986,1
7580,11,12438,9,6056,3
10243,0,4306,10,18349,4
8533,11,13676,8,14209,6
2016,8,8265,5,6081,11
2060,5,5878,2,87,6
5767,11,12499,7,17126,4
14761,0,6263,0,16383,2
3463,6,16904,8,5011,11
15261,9,18797,4,7844,3
3114,2,445,3,16464,2
9900,6,2528,8,211,8
14374,8,9364,5,15626,0
10516,8,3305,7,12720,8
18639,5,13944,7,15793,11
17525,8,8810,11,9286,1
16324,11,6979,1,9309,0
16666,2,7900,2,19518,10
18869,1,15694,0,1218,7
2062,11,10217,8,3541,11
6464,11,13189,5,15948,8
10083,9,13956,5,949,7
2098,4,6506,3,5369,0
5142,8,19412,6,72,4
10807,9,3013,8,19860,3
6273,8,8082,4,11656,10
15525,11,5271,8,6230,1
14070,0,5342,7,12956,6
8580,4,6450,11,7282,10
8140,1,18796,1,11530,0
12616,4,9782,0,12630,8
60,11,9316,11,2631,11
4135,10,8586,9,4325,5
14044,2,12293,0,8155,9
1351,7,13719,1,13191,1
9347,8,11384,7,10396,9
11951,6,17747,1,16679,7
8747,10,7965,5,19229,4
17670,9,16273,6,8694,6
11606,1,11557,6,321,2
4700,7,5064,2,9642,8
10588,0,11999,4,14084,1
9314,0,10569,5,8681,3
5570,5,11164,9,6318,3
19782,4,8438,4,15843,9
15803,10,990,7,18230,1
3087,5,2962,3,3075,5
11704,10,7864,10,257,3
7984,2,18912,6,1002,11
18350,4,3057,9,18527,1
6425,1,4206,8,13619,1
18089,5,7635,2,4650,11
18875,4,3451,3,1198,0
15105,8,14890,1,18290,4
8433,2,17610,2,11990,9
16507,2,12664,9,14353,7
10714,8,12354,6,4563,2
2844,8,7797,7,5832,8
10692,1,4061,0,15893,0
1681,2,14990,7,13111,1
18157,7,12320,11,4341,8
8646,4,11531,3,5457,4
6127,3,17676,11,12057,7
14519,7,703,2,18140,9
462,7,12408,4,7585,6
1979,5,11423,10,7291,2
7072,2,4320,11,1457,2
14883,10,7051,4,1742,10
2376,11,19268,6,5050,8
18503,6,11645,5,13119,11
1616,8,4996,9,10041,9
7578,1,18759,10,7922,8
3404,7,13219,5,12569,1
18446,6,2387,11,5896,8
6439,4,19547,6,3412,8
5685,11,16386,0,8376,4
13423,9,12204,4,16563,9
17779,5,5012,6,6699,1
9024,0,16369,6,10076,5
7373,0,19545,7,12632,8
17712,4,13636,8,9581,7
15422,8,12038,0,6896,5
15175,0,19443,4,3142,5
4582,3,3335,8,5143,7
11539,5,2602,10,15976,10
4067,11,9300,2,9680,1
9068,0,1756,6,6551,4
1527,2,2794,5,11879,5
13006,1,6331,3,4317,8
19838,11,487,10,16485,7
15971,2,2492,10,11995,0
9437,3,17300,11,19134,6
1708,6,11189,9,13852,10
10687,10,9644,0,12627,1
8521,3,7286,2,16024,10
7480,7,7107,6,10179,3
17978,1,3959,1,15133,10
7276,9,5944,1,11088,6
13410,11,8851,11,542,3
5912,4,7820,5,11178,6
1246,6,11343,4,1693,9
10948,8,9212,8,4241,5
18594,11,3843,9,9793,2
8847,3,7100,5,16347,4
145,9,8379,9,6449,0
1731,8,3730,5,4769,10
9753,0,15104,5,7183,8
19133,11,11036,5,2152,6
18852,3,5128,7,11789,5
13437,7,4888,10,10035,1
3134,11,1519,4,13102,10
1578,4,12279,0,13381,0
19239,9,3276,5,9501,10
15369,6,8770,8,12817,5
7509,8,8954,4,3218,4
3584,2,14186,9,17773,4
9763,1,14721,11,11942,8
4917,2,4531,11,17378,2
5886,3,3197,10,13300,8
10335,3,18445,6,8263,7
9861,3,3287,10,11171,5
8022,1,13599,1,13864,2
12760,0,15822,8,17894,5
14291,11,8527,1,6141,2
8908,3,17189,5,13594,5
9493,1,18378,0,17019,11
19335,4,126,6,13291,10
4259,5,17082,5,15434,5
2165,11,16567,5,747,11
14563,11,3922,5,16853,6
2822,9,13982,6,7773,9
6260,3,18938,11,17649,10
527,9,13604,2,1956,7
10433,3,6626,5,16728,3
250,7,13909,3,14993,2
15108,0,7243,5,16706,1
138,4,7139,6,13746,3
9468,7,8960,9,9804,1
12213,11,12158,11,5332,1
9367,0,14034,9,4708,5
10919,9,19550,7,3653,11
8236,9,3201,0,17969,2
13161,11,11383,10,11746,10
11432,8,6026,5,9080,5
7780,9,8754,3,2873,3
17182,0,9311,11,4996,2
5844,7,8454,11,13512,9
321,1,2389,7,4591,10
16364,2,7977,7,3241,4
10890,2,1833,5,11444,9
5659,3,14656,4,16560,9
11802,8,18646,11,15607,6
9854,3,16067,0,10956,5
15475,0,16176,4,10502,7
9539,11,7929,11,804,11
11107,10,12015,7,3731,0
846,11,17464,1,14303,1
19504,1,19834,5,16080,5
16844,5,3174,2,1387,5
5774,6,12997,0,10915,9
3037,0,19810,10,4614,3
13560,8,683,0,10359,0
14614,9,7274,5,7351,6
2950,8,18471,3,17365,4
11030,4,5346,9,16337,9
17649,11,14511,8,18882,8
2753,10,17749,3,3683,9
5008,1,7979,8,14356,7
10559,1,2270,11,1103,7
6964,8,8888,0,13475,8
7771,6,1834,5,13532,1
52,5,3426,6,8164,4
2780,0,10787,11,17181,3
12887,1,4271,11,9557,0
16004,8,19538,4,19360,2
14339,1,11234,1,12202,4
279,8,1984,0,5537,8
16410,6,9831,6,118,0
13171,1,4144,10,4186,2
8985,3,16520,4,15217,11
4467,2,13978,5,9533,6
7274,1,19899,9,3488,1
11725,7,18036,1,18490,10
4210,7,12199,4,5635,9
3074,6,6282,1,17318,2
8088,0,17866,3,16657,7
8757,11,5882,11,16706,0
12867,7,17193,2,2630,3
9223,8,6447,6,14487,3
10890,10,1315,7,19679,8
17565,9,1476,3,7541,7
14143,7,10992,0,13081,0
16071,7,8386,6,9995,4
14966,5,4526,4,8778,10
8215,5,51,10,18941,4
4837,1,4554,1,1688,5
19207,7,7047,1,7812,10
13926,4,4558,9,5258,11
10891,3,18752,1,3524,1
14108,1,4373,3,4128,10
19929,8,150,0,437,8
15279,10,13197,10,2497,11
19381,9,6610,4,12113,7
6992,11,9357,5,3541,0
3000,7,18816,9,2591,5
12122,8,18818,3,19796,2
12452,0,18023,2,17677,2
19210,3,2466,10,8196,0
7101,1,6755,9,4080,3
15994,2,13635,0,1182,9
5322,8,10563,3,18596,2
3517,9,5519,9,11845,6
11789,3,19946,9,1587,1
17238,8,14818,1,6963,3
10523,2,4340,8,4194,8
2409,11,7857,0,17462,10
18813,11,17935,4,9401,6
9395,9,5611,7,10064,3
4649,4,3052,11,3611,6
18756,11,13342,0,11188,3
8352,10,5435,4,11302,0
10898,0,14224,5,9148,11
4087,7,8089,1,10729,7
4780,7,19824,11,5049,8
9608,0,8852,1,6622,9
18546,10,4981,11,1389,8
19301,6,17776,6,16824,10
1433,5,4457,7,15520,5
15834,3,14554,7,9649,0
16576,1,14299,0,12546,11
16096,4,9142,1,13979,3
18541,7,15879,1,5916,2
13077,4,14754,7,1454,7
8888,10,19409,6,14625,4
16868,2,3380,6,18543,3
14263,4,7034,4,8365,4
7744,1,16421,3,19950,0
7961,2,3211,0,8233,11
7564,8,17142,7,17345,9
3647,3,6648,0,1045,11
15907,9,4916,2,5461,6
1788,3,16415,6,4780,8
15542,7,9284,1,19774,8
7594,8,8801,9,5810,0
1501,4,11343,0,7424,7
6842,3,4554,0,8556,8
18177,4,256,10,15936,7
16318,8,17689,2,9007,0
15757,11,7730,3,18317,1
18667,0,3948,9,3835,2
18858,5,4921,3,2151,9
17712,3,10385,11,1169,5
284,3,9532,8,8712,6
19781,0,14701,0,18170,9
5349,10,1678,5,5592,0
15903,5,632,9,3340,6
16160,10,9251,6,9030,10
8638,6,17637,5,10590,1
16974,9,13875,11,7383,8
4997,9,2145,8,4147,0
3903,3,6359,7,5727,11
12976,0,9186,10,8013,3
16003,9,16433,11,3176,8
7215,7,10324,9,11059,11
9202,10,11181,9,18576,0
6976,3,10383,0,12226,10
8797,0,12136,8,8194,2
444,3,16872,1,7054,6
9351,2,12955,5,12371,9
6296,11,13605,8,829,2
13217,11,2447,2,9164,11
19632,8,4468,3,15198,0
11513,4,16790,8,3495,11
12886,5,15013,5,7460,9
19210,10,10186,10,10910,7
17217,5,1707,1,9837,10
17580,11,621,2,866,8
11055,2,16803,0,7049,0
4742,3,465,9,3712,10
2345,4,238,7,2584,6
15357,2,13066,10,18691,11
2055,1,1949,3,2188,2
1518,1,1428,1,9809,11
17762,2,4177,7,2021,7
9872,8,17014,3,19841,4
95,10,2586,10,12641,4
19406,6,13894,2,16835,7
2426,2,13901,8,7893,4
3164,7,4619,10,11403,1
12973,0,19461,1,5869,7
3268,10,18847,9,14845,7
13691,0,17660,1,6743,9
2237,5,14391,2,17582,3
17845,2,12480,4,11762,7
1290,10,7092,11,13034,9
5427,0,8758,7,11223,0
10184,5,10239,5,12401,3
10213,6,17222,10,3788,0
12073,1,1387,9,19459,5
15040,3,15266,10,1278,6
4761,8,4199,5,14846,11
15240,5,6923,10,11972,3
10417,11,17641,2,6588,1
3755,7,8530,3,3899,2
18177,1,18912,7,17134,3
14662,0,17426,2,9013,10
8399,10,15141,3,15757,1
2243,3,16945,9,5147,7
4357,1,11679,8,742,9
10179,11,4429,6,19371,3
9303,0,16477,1,13388,11
13219,10,895,2,18915,6
16821,0,1076,3,11645,11
16396,3,19645,4,17995,2
548,11,8321,6,4117,7
8101,6,12324,5,10602,1
2513,6,11995,8,2012,8
18293,6,12140,5,14065,10
6205,9,9296,10,15923,4
12187,8,9113,9,10928,6
12916,9,13869,4,9889,10
3993,4,8675,11,11404,10
12090,10,9306,9,17105,10
9373,4,10068,5,15172,4
18442,1,18243,10,13516,5
12942,8,1354,11,13664,11
11955,9,13303,4,14956,0
14383,4,9246,2,947,4
4634,2,13493,2,9432,7
14523,6,10616,9,13341,1
6707,6,13834,5,6739,1
7062,4,19671,8,11590,9
19494,6,14881,3,14726,9
6460,8,11965,7,2511,5
19514,2,10023,8,18313,3
4575,0,2798,7,18640,9
4228,10,16559,10,7635,5
3224,0,15907,7,16223,1
3414,1,18271,0,3479,3
445,7,19525,11,9468,1
11354,2,17089,7,1152,4
17194,2,19768,1,4327,3
15443,3,12836,11,6457,11
1528,5,4892,2,9390,2
5080,5,9685,4,14654,3
9263,5,8140,0,7561,11
18982,9,16012,1,14656,6
5240,5,6739,8,3509,1
15066,3,6810,3,8332,1
13715,2,14666,5,8267,2
209,7,1219,0,13265,2
19013,0,16775,0,7299,7
6931,8,9937,4,11542,9
10902,2,19217,9,17688,0
14501,9,8732,5,19424,10
17596,3,5383,8,7710,8
1434,3,826,11,9532,3
16960,4,3104,1,19946,2
14676,8,5732,0,7424,9
8939,3,6702,4,8629,8
16258,0,14333,8,6165,7
5972,4,19737,4,17513,9
4015,6,11862,8,10007,0
416,8,7018,10,15252,7
8544,10,19796,8,14554,1
14491,3,18422,0,4538,10
31,7,6174,6,3053,7
15277,3,15608,11,12070,0
281,6,15757,10,479,6
19014,2,1608,0,18103,2
6101,3,19346,6,2792,6
14644,3,13581,5,4527,8
2162,11,16242,0,4099,6
19982,8,16622,8,276,8
12553,7,6673,3,4918,7
9494,3,5294,3,11648,6
11553,2,193,6,19748,7
1691,0,16102,4,19553,3
2743,7,16876,9,18103,1
18080,10,17138,0,16080,8
2888,6,9152,2,6544,11
14784,9,16219,10,6923,8
10467,1,560,9,7824,11
5788,0,5642,3,19010,0
10023,1,19689,8,14733,5
18474,6,5244,3,18832,3
1032,3,1540,2,12498,4
402,7,1848,7,1983,5
13833,7,1520,5,16023,5
13021,4,16235,6,5370,2
14616,11,16559,11,16817,0
13158,0,13364,3,4385,0
2769,10,3056,2,17275,4
7638,3,18657,10,14270,4
16442,5,19890,8,13677,11
17008,6,9187,3,16343,9
5076,1,16505,9,10819,9
18433,1,8109,5,5304,0
19528,2,17276,2,6972,2
9862,4,4461,5,19292,4
7656,5,4713,3,13120,7
9597,0,12849,3,14605,4
19262,0,6283,11,18126,5
7935,6,4660,8,18783,9
16140,10,6723,1,18694,1
8072,1,11150,10,17638,3
1946,8,1091,10,6775,9
16078,7,24,0,16968,5
5523,2,4772,0,13987,3
11400,8,12653,7,12089,0
16353,6,8346,3,4183,3
10575,9,17072,5,8177,8
1568,9,11866,3,7303,0
9174,3,10840,0,8793,10
12801,4,17196,10,6148,5
3817,8,4984,1,7180,0
9085,6,16561,1,7675,0
17102,6,1309,1,18515,7
7342,9,5083,2,4604,7
7533,0,17960,10,2413,10
16650,8,14993,7,2934,11
15357,5,16702,8,17442,3
19944,3,11643,7,12835,10
18692,11,1565,9,4991,3
6130,10,6744,1,10576,2
16644,1,11384,7,15151,0
9143,8,657,5,17094,1
14816,8,9613,10,18167,1
1285,7,14291,5,11040,0
19355,4,11182,11,14052,1
12327,6,11391,11,1015,1
977,0,6413,8,8685,2
12369,5,12729,1,722,11
18703,10,11645,9,19328,11
19956,4,7864,2,5647,8
11387,8,16298,11,14962,2
4821,4,11170,8,11368,11
11831,5,13634,5,6631,11
16990,10,19160,1,497,6
88,2,18226,7,7335,6
4063,6,2535,8,2896,2
5671,7,465,5,14242,1
5740,10,1301,8,19383,4
19897,9,360,11,15156,11
19023,11,13892,10,9460,9
9985,5,8343,9,13127,10
4778,10,6785,4,3412,11
12315,0,8385,10,4445,8
18548,4,8650,10,4169,11
9679,9,2220,8,4204,8
8853,8,12621,9,18628,7
19165,10,6732,1,8985,2
3385,6,9242,0,10912,3
16187,2,4698,8,17131,10
1588,11,5392,8,18672,5
1354,11,14920,11,15896,6
11356,4,4305,2,1773,6
3110,2,2276,1,17727,10
6546,11,13518,10,273,10
17274,1,10692,0,5181,3
6049,1,15376,4,6973,6
4190,1,6736,8,5733,5
1373,1,8186,6,15089,1
17403,9,14166,9,11857,5
14376,10,19581,1,16704,3
4556,2,13620,4,17100,7
16776,1,19686,4,15561,8
10249,4,855,2,10891,6
18441,8,9532,5,6570,2
1939,10,842,5,15748,8
3777,6,2513,3,7547,3
10453,3,2624,1,17579,1
16807,7,13918,1,17952,3
6960,6,17351,7,8426,10
13512,11,1202,10,18851,5
16992,7,9227,4,8998,2
15184,10,828,11,6319,3
7854,10,3497,3,17145,10
1524,9,6476,6,6546,3
12845,8,14764,6,53,10
1151,11,6142,4,7243,6
1940,2,7284,7,4584,4
17072,8,3592,11,8520,1
1482,0,19214,9,6265,5
16812,10,8693,8,15677,8
14914,5,12466,11,2780,3
14124,8,16719,6,15815,1
19885,2,7368,7,16099,7
6582,8,722,5,6825,11
9744,1,15501,9,12188,10
10735,11,9994,2,581,8
2941,0,17975,0,8993,11
855,6,10249,7,7719,6
2518,0,7543,8,11936,2
18943,2,11082,3,11560,5
14582,5,9616,9,18901,2
2614,6,3489,6,14385,11
10101,8,15515,10,3027,0
2697,5,3122,9,7827,11
5735,2,17129,10,524,6
19080,10,19149,9,7992,7
13936,2,19687,4,15371,4
18106,10,1906,10,3037,5
5863,9,5108,1,8000,6
5798,1,14918,0,19964,9
18058,11,1486,8,2454,11
5960,4,10341,9,13930,8
5702,8,14574,2,6061,6
14093,1,1202,8,6959,10
19865,5,7520,6,735,0
10233,0,7383,6,18285,2
1000,7,13252,0,5453,2
1801,5,3429,7,3023,9
19146,7,15365,0,9358,4
6210,5,13784,9,17017,10
4189,9,19592,10,15086,9
5334,3,11960,11,15908,8
9777,7,17197,0,11892,9
8800,2,78,9,15744,4
7936,9,6241,7,3569,5
18385,1,6616,10,5553,2
12530,5,15218,8,655,10
5236,4,14653,6,16258,0
12522,9,15786,3,15455,4
11297,8,11345,4,4320,11
7070,9,14953,7,16613,3
8602,1,10998,8,4810,10
13755,0,19673,8,12351,3
9882,0,9072,1,11816,2
897,1,9708,11,11123,6
10150,7,10865,10,6005,0
13430,2,12751,10,4689,0
16529,3,3476,7,13794,2
10983,10,7289,9,2518,1
2859,0,2576,7,1889,4
9046,6,19275,9,3099,7
19508,8,10309,3,11947,10
16583,10,5196,9,7107,2
12880,11,19925,2,14251,11
2088,11,4682,6,11360,2
296,9,16032,9,1654,5
13220,10,14780,3,17999,7
7032,8,3752,5,6102,8
4524,9,1911,8,1894,8
129,6,12999,1,10599,10
3029,4,15645,2,2177,5
12881,2,1802,2,8573,1
16175,8,11883,8,19301,2
16391,2,2226,6,788,9
5394,11,8882,11,9437,7
3876,8,15320,8,670,10
11346,11,9362,1,14864,1
7099,11,19801,9,15304,0
11713,9,2213,4,19811,6
14963,1,5239,11,12347,11
17068,11,17552,5,2762,10
3495,2,13318,9,3017,1
14304,3,18636,0,8169,11
12222,5,9121,1,12430,2
9327,5,14236,2,15816,2
8229,7,5776,11,7910,6
13666,6,7004,9,17875,6
5346,0,15765,0,1896,7
13409,6,5318,8,6062,6
214,6,19279,8,6580,8
12403,0,6140,2,15218,0
7002,5,17269,6,8415,2
16669,7,14607,4,17700,5
18706,2,2122,5,4995,5
17136,11,15855,3,16932,11
1732,9,4715,11,15269,5
14628,8,11758,2,1945,1
6969,3,13383,0,6579,9
13416,11,1494,11,14135,3
15492,11,19812,6,13386,10
15124,5,12696,6,12207,5
10033,5,19375,6,8918,11
